"","ID","donr.prob","damt","donr.bin","score_all","score_allscore","score_predprob","score_highprob","score_highval"
"1316",5348,0.307782973917904,13.4304566404476,0,2.13366588587242,2.13366588587242,0,0,0
"1842",7377,0.305670015089193,17.5245178885114,0,3.35671964741212,3.35671964741212,0,0,4.35671964741212
"1260",5144,0.304632627753781,14.1210442502401,0,2.30173081657805,2.30173081657805,0,0,0
"1781",7205,0.304229054142912,14.6288518753877,0,2.45052176924596,2.45052176924596,0,0,0
"1269",5172,0.303639130551725,13.327923017967,0,2.04687895723582,2.04687895723582,0,0,0
"12",36,0.303140154752851,13.6498435629615,0,2.13781569002835,2.13781569002835,0,0,0
"966",3993,0.302981890165064,14.4273854381338,0,2.37123651018569,2.37123651018569,0,0,0
"865",3621,0.30296352935421,12.352308049502,0,1.74229884234755,1.74229884234755,0,0,0
"684",2879,0.30269836549856,16.0438938364968,0,2.85646044054,2.85646044054,0,0,0
"1206",4935,0.301385593274405,13.4392183977444,0,2.05038680994851,2.05038680994851,0,0,0
"1094",4472,0.300755753243074,13.5898290618607,0,2.08721927594455,2.08721927594455,0,0,0
"1384",5626,0.300450603286665,15.5060262289014,0,2.65879493505228,2.65879493505228,0,0,0
"1840",7374,0.298085929521884,14.9625849198955,0,2.46013603389716,2.46013603389716,0,0,0
"967",3997,0.29736332362059,15.5033559210527,0,2.61012944395718,2.61012944395718,0,0,0
"593",2451,0.297313644834692,12.876584514102,0,1.82838427490961,1.82838427490961,0,0,0
"1128",4581,0.296933646612028,14.7711297791448,0,2.38604542990099,2.38604542990099,0,0,0
"1746",7076,0.296699444881541,14.4400196283911,0,2.28434580782218,2.28434580782218,0,0,0
"31",104,0.296665012665058,13.751622857616,0,2.07962536921974,2.07962536921974,0,0,0
"403",1604,0.295413708862982,14.2284438440961,0,2.20327736733311,2.20327736733311,0,0,0
"787",3280,0.294605371388573,12.0263173562048,0,1.54301769116158,1.54301769116158,0,0,0
"1369",5555,0.293306590789785,13.5155799287423,0,1.96420867144627,1.96420867144627,0,0,0
"1429",5816,0.292736371284565,9.5720289084205,0,0.802081008481974,0.802081008481974,0,0,0
"1043",4288,0.291312127898378,12.6983049743435,0,1.69917024277858,1.69917024277858,0,0,0
"682",2859,0.290633459918367,17.3246242532375,0,3.03511548850406,3.03511548850406,0,0,0
"103",378,0.290593087175974,13.6183685604688,0,1.95740376228686,1.95740376228686,0,0,0
"1972",7848,0.290522355563884,15.5851606891661,0,2.52783759525818,2.52783759525818,0,0,0
"1490",6079,0.290306574181259,18.4030551799859,0,3.34252790377037,3.34252790377037,0,0,4.34252790377037
"972",4012,0.289751622190363,15.1797522661654,0,2.39835784356926,2.39835784356926,0,0,0
"1415",5754,0.288790573740227,14.435546411416,0,2.1688497304065,2.1688497304065,0,0,0
"400",1584,0.287985906129047,12.093982822801,0,1.48289660193348,1.48289660193348,0,0,0
"108",388,0.287342899509767,14.9370981298372,0,2.29206908688932,2.29206908688932,0,0,0
"1501",6117,0.286519739991669,12.9160602745085,0,1.7007062315689,1.7007062315689,0,0,0
"920",3831,0.284589038048769,16.3432039472547,0,2.65109668998406,2.65109668998406,0,0,0
"1011",4172,0.283944538006841,14.3279576576034,0,2.06834531766977,2.06834531766977,0,0,0
"205",776,0.283933675035762,11.3851016105026,0,1.23261374092557,1.23261374092557,0,0,0
"1059",4338,0.28239711868568,15.4199729476259,0,2.35455593062068,2.35455593062068,0,0,0
"1608",6574,0.281441286603077,13.5358547047814,0,1.80954836338599,1.80954836338599,0,0,0
"1176",4814,0.280758858744719,15.1820778103947,0,2.26250283941994,2.26250283941994,0,0,0
"1216",4969,0.27997732176472,15.7973325281741,0,2.42289485226488,2.42289485226488,0,0,0
"1643",6690,0.279391159540302,13.0148952836978,0,1.63624668460794,1.63624668460794,0,0,0
"730",3076,0.279079607915324,12.2643637400509,0,1.42273382390432,1.42273382390432,0,0,0
"1751",7097,0.277257928271003,11.5057026575855,0,1.19004728214434,1.19004728214434,0,0,0
"499",2049,0.276008604896799,11.2788054984421,0,1.11304737052736,1.11304737052736,0,0,0
"885",3691,0.27369697366434,14.9267574970859,0,2.08540835357391,2.08540835357391,0,0,0
"352",1377,0.273143013984576,11.0165773556021,0,1.00910114270338,1.00910114270338,0,0,0
"1246",5101,0.270376262929664,12.6015613867764,0,1.40716307483537,1.40716307483537,0,0,0
"601",2482,0.269390035612126,12.123189484063,0,1.26586644684429,1.26586644684429,0,0,0
"1619",6618,0.26870235630845,14.8837940114711,0,1.99931052169189,1.99931052169189,0,0,0
"1592",6515,0.268346728018855,14.2104474821723,0,1.81332708552472,1.81332708552472,0,0,0
"1784",7213,0.265627872884475,15.2935728129962,0,2.06239921512001,2.06239921512001,0,0,0
"649",2721,0.262908481022592,12.952425009922,0,1.40530238491761,1.40530238491761,0,0,0
"1844",7383,0.262785023413451,14.3785293602876,0,1.77846217459415,1.77846217459415,0,0,0
"1632",6658,0.2619772476895,14.1102923376458,0,1.6965755507107,1.6965755507107,0,0,0
"937",3911,0.261169192691608,15.6823888165482,0,2.09575682669381,2.09575682669381,0,0,0
"1464",5968,0.260239803692297,12.5294036499455,0,1.26064954624335,1.26064954624335,0,0,0
"1151",4660,0.259734503502113,17.197397546707,0,2.46675751332242,2.46675751332242,0,0,0
"763",3187,0.255343563105022,11.4168932144677,0,0.915230192971717,0.915230192971717,0,0,0
"339",1323,0.254840048584328,13.9251804915026,0,1.54869367300005,1.54869367300005,0,0,0
"1720",6970,0.253671035348588,12.9809120282536,0,1.29288139397604,1.29288139397604,0,0,0
"1243",5081,0.251864949578807,16.1468604598971,0,2.06682819558803,2.06682819558803,0,0,0
"527",2169,0.251768871638809,13.1538521376596,0,1.31173051040228,1.31173051040228,0,0,0
"431",1757,0.251602874279221,12.8203792415615,0,1.22564426652652,1.22564426652652,0,0,0
"782",3267,0.251535515800207,12.0554907247219,0,1.03238407766753,1.03238407766753,0,0,0
"1833",7354,0.251459182681709,11.7301727508131,0,0.949659652634732,0.949659652634732,0,0,0
"18",63,0.251175760738792,14.5666482443244,0,1.65878895418257,1.65878895418257,0,0,0
"1372",5579,0.250249208108272,13.6447016265092,0,1.41457577690758,1.41457577690758,0,0,0
"591",2448,0.24936289588181,14.853814270124,0,1.70399014128868,1.70399014128868,0,0,0
"442",1803,0.248139089674211,13.9565708625825,0,1.46317078881483,1.46317078881483,0,0,0
"1944",7759,0.246908012427919,14.1678735202056,0,1.49816149120411,1.49816149120411,0,0,0
"276",1045,0.246065052590948,11.2030920836601,0,0.756689442747045,0.756689442747045,0,0,0
"1249",5117,0.245570441131356,14.0632346437673,0,1.45351473520372,1.45351473520372,0,0,0
"890",3720,0.245530246205365,15.3078497118739,0,1.75854010863113,1.75854010863113,0,0,0
"313",1234,0.245318542156093,16.2493447234172,0,1.98626555854049,1.98626555854049,0,0,0
"258",972,0.245226672912462,11.6641083582959,0,0.86035048519534,0.86035048519534,0,0,0
"1077",4398,0.245126849934564,17.6746821368261,0,2.33253915579489,2.33253915579489,0,0,3.33253915579489
"1685",6844,0.244312575341626,14.7036663455998,0,1.5922905918575,1.5922905918575,0,0,0
"68",263,0.242358892256829,14.7803880702223,0,1.58215847982512,1.58215847982512,0,0,0
"1463",5967,0.239801299208303,13.6424216143075,0,1.27147042745837,1.27147042745837,0,0,0
"290",1104,0.239401569893,11.4691597404315,0,0.745734847212889,0.745734847212889,0,0,0
"1028",4231,0.23664204599641,10.6624626371832,0,0.523186973823321,0.523186973823321,0,0,0
"906",3782,0.236596540721113,15.0997105309386,0,1.57253927751024,1.57253927751024,0,0,0
"1722",6977,0.236357184980475,16.5740774673579,0,1.91740229383303,1.91740229383303,0,0,0
"361",1420,0.235880074989824,10.6369956282082,0,0.509055326448188,0.509055326448188,0,0,0
"1622",6635,0.234755742857096,15.6202325135637,0,1.66693928732221,1.66693928732221,0,0,0
"671",2812,0.233887877857829,15.4305406080566,0,1.60901639701742,1.60901639701742,0,0,0
"1869",7472,0.23386238733557,15.5066144459474,0,1.62641387382149,1.62641387382149,0,0,0
"1672",6790,0.231972914105653,15.9746935645512,0,1.70569621811377,1.70569621811377,0,0,0
"49",176,0.2313535292112,14.8012868563433,0,1.42432995108237,1.42432995108237,0,0,0
"80",290,0.23119856359377,15.0474305262736,0,1.47894432345151,1.47894432345151,0,0,0
"1189",4874,0.230650928311629,14.2799672667743,0,1.29368770634117,1.29368770634117,0,0,0
"1165",4773,0.23016290079013,14.8594954836603,0,1.42010458479708,1.42010458479708,0,0,0
"891",3723,0.229833377281004,15.5279616666896,0,1.56884387214524,1.56884387214524,0,0,0
"589",2443,0.229736136018744,13.8479782723487,0,1.18138101996091,1.18138101996091,0,0,0
"509",2093,0.228758874085491,15.1257282267263,0,1.46014455886904,1.46014455886904,0,0,0
"771",3223,0.228025320595741,13.3362216681434,0,1.04099622141427,1.04099622141427,0,0,0
"1598",6540,0.227974412469399,14.8254820024593,0,1.37983054908631,1.37983054908631,0,0,0
"1898",7571,0.226933375629588,17.3918472120326,0,1.9467905962606,1.9467905962606,0,0,0
"1718",6966,0.225095093200791,13.8247928581895,0,1.1118930368958,1.1118930368958,0,0,0
"51",181,0.224810466136576,14.6237619812176,0,1.28757474766788,1.28757474766788,0,0,0
"1103",4504,0.22416493801805,12.7113763288094,0,0.849444886871664,0.849444886871664,0,0,0
"789",3297,0.223700053432466,15.5741619251606,0,1.4839408548243,1.4839408548243,0,0,0
"1627",6646,0.223377447330706,12.5645041095316,0,0.80662685496333,0.80662685496333,0,0,0
"1791",7236,0.220863916101153,11.1042107423628,0,0.452519469770748,0.452519469770748,0,0,0
"1607",6561,0.220671603597741,13.7756803243923,0,1.03990146783351,1.03990146783351,0,0,0
"708",2987,0.220568570800539,15.4177987415325,0,1.40068183331017,1.40068183331017,0,0,0
"1621",6628,0.219838377835236,15.4902052903825,0,1.40534160337248,1.40534160337248,0,0,0
"607",2510,0.217897698025474,14.4343814947419,0,1.14521850012576,1.14521850012576,0,0,0
"1393",5669,0.215315351851251,18.7019433650301,0,2.02681551594364,2.02681551594364,0,0,3.02681551594364
"100",371,0.214501150552622,14.5389824550488,0,1.11862846447236,1.11862846447236,0,0,0
"1904",7591,0.214477380992265,11.9856917400269,0,0.570659773781598,0.570659773781598,0,0,0
"563",2325,0.213965850615544,12.7430723018559,0,0.726582304521978,0.726582304521978,0,0,0
"1569",6431,0.212881419609186,14.4046643629576,0,1.06648539858028,1.06648539858028,0,0,0
"1549",6304,0.212701269947101,14.5857764530189,0,1.10241317472164,1.10241317472164,0,0,0
"565",2329,0.21269421001006,13.4824791292524,0,0.867645247373456,0.867645247373456,0,0,0
"1021",4207,0.211846091486694,15.1877091308346,0,1.21745681800408,1.21745681800408,0,0,0
"1173",4797,0.210355049811626,13.3407052885888,0,0.806284725503329,0.806284725503329,0,0,0
"1376",5589,0.20971300099848,10.4035803005678,0,0.181766045960742,0.181766045960742,0,0,0
"1395",5676,0.209258600648207,10.9163896461351,0,0.284348421480812,0.284348421480812,0,0,0
"960",3979,0.208298595947081,12.6451646898059,0,0.633970050406178,0.633970050406178,0,0,0
"1442",5903,0.208058345548382,15.0828012429384,0,1.13810267284085,1.13810267284085,0,0,0
"602",2491,0.207003542747496,14.5563131465447,0,1.01320839067671,1.01320839067671,0,0,0
"193",732,0.20674703577348,12.406862280936,0,0.56508199983331,0.56508199983331,0,0,0
"725",3057,0.205870740294413,12.0659685578048,0,0.484029879364376,0.484029879364376,0,0,0
"1827",7338,0.205264518355459,9.53426943602019,0,-0.0429527763441453,0,0,0,0
"1837",7369,0.204935450306843,15.2432871521913,0,1.12388991669085,1.12388991669085,0,0,0
"396",1566,0.204691345153293,18.3111247125036,0,1.74812874867207,1.74812874867207,0,0,2.74812874867207
"991",4087,0.204459448429981,15.0777608886579,0,1.08279067485414,1.08279067485414,0,0,0
"303",1167,0.203849407130317,14.1344395817127,0,0.881297128851422,0.881297128851422,0,0,0
"389",1527,0.202524932290165,13.6645563192887,0,0.767413343339079,0.767413343339079,0,0,0
"1390",5657,0.202203774254851,13.7308998133991,0,0.776439766184541,0.776439766184541,0,0,0
"476",1964,0.199325376910149,13.9946800605378,0,0.789494877803646,0.789494877803646,0,0,0
"449",1858,0.19829842228143,13.6635369075946,0,0.709457811560112,0.709457811560112,0,0,0
"1611",6586,0.198295238427812,14.4221262508929,0,0.859838963556812,0.859838963556812,0,0,0
"1312",5328,0.197875461331657,14.5119101490984,0,0.871550915556397,0.871550915556397,0,0,0
"829",3493,0.197577099224119,13.3142108071841,0,0.63058314974185,0.63058314974185,0,0,0
"1045",4294,0.196787386727887,14.2038354572131,0,0.795135661137865,0.795135661137865,0,0,0
"423",1715,0.196672971054358,14.377060604882,0,0.827579224190698,0.827579224190698,0,0,0
"1088",4442,0.195568268546756,17.5736269789439,0,1.43684380035861,1.43684380035861,0,0,2.43684380035861
"1454",5933,0.195567855655915,12.2499754711771,0,0.395701434735674,0.395701434735674,0,0,0
"1218",4994,0.192913632352889,18.0387652405863,0,1.47992372572253,1.47992372572253,0,0,2.47992372572253
"1388",5649,0.192366778937878,12.7405284361204,0,0.450854417222921,0.450854417222921,0,0,0
"546",2252,0.190166159018764,15.7963211370799,0,1.0039257172654,1.0039257172654,0,0,0
"1723",6978,0.190094248491874,12.2576522378198,0,0.330109190423097,0.330109190423097,0,0,0
"507",2083,0.188348403490862,13.8805764656899,0,0.614384416845522,0.614384416845522,0,0,0
"1366",5549,0.187811552100783,15.0889855251614,0,0.833885791106813,0.833885791106813,0,0,0
"319",1258,0.187792748801539,13.6776239151112,0,0.568558592092401,0.568558592092401,0,0,0
"213",811,0.18557514868211,14.3093463823612,0,0.655459082450502,0.655459082450502,0,0,0
"1195",4887,0.185571120022772,12.2385958142006,0,0.271129932747206,0.271129932747206,0,0,0
"472",1921,0.185081861263041,14.3728176727966,0,0.660147846475517,0.660147846475517,0,0,0
"464",1902,0.184737484739499,14.6120721618568,0,0.699397458013482,0.699397458013482,0,0,0
"363",1432,0.183204072685268,14.5288794662985,0,0.66174988977925,0.66174988977925,0,0,0
"776",3234,0.182454117939851,12.3464397392848,0,0.252658772328734,0.252658772328734,0,0,0
"326",1277,0.179961547416249,12.7746156335253,0,0.298939597057021,0.298939597057021,0,0,0
"520",2155,0.178929490574658,18.786693152547,0,1.36149343536764,1.36149343536764,0,0,2.36149343536764
"1758",7136,0.178691073154048,13.8878554501009,0,0.481635794186822,0.481635794186822,0,0,0
"637",2654,0.175800101109286,13.8627614234855,0,0.43707485990266,0.43707485990266,0,0,0
"146",536,0.174684138680301,16.965901584025,0,0.963673905140166,0.963673905140166,0,0,0
"124",456,0.174597297777858,12.0338611322575,0,0.101079635526162,0.101079635526162,0,0,0
"1215",4961,0.174144893345085,13.2469229934979,0,0.306883991853247,0.306883991853247,0,0,0
"32",105,0.173933866005615,17.1570148740341,0,0.984185926156587,0.984185926156587,0,0,0
"1659",6730,0.173338567308555,14.8649304715638,0,0.576665751082151,0.576665751082151,0,0,0
"1831",7348,0.172768470523584,14.6496095724054,0,0.530990639592134,0.530990639592134,0,0,0
"1036",4257,0.170451900093404,10.9837978574298,0,-0.127790784959232,0,0,0,0
"1255",5133,0.169462185690588,14.3741209813097,0,0.43586995887368,0.43586995887368,0,0,0
"1178",4816,0.169124140619071,15.0464905557686,0,0.544724784577336,0.544724784577336,0,0,0
"1440",5897,0.166631334388916,13.1641894754675,0,0.193566458445666,0.193566458445666,0,0,0
"1808",7271,0.166230804201169,13.8443931635873,0,0.301364609260292,0.301364609260292,0,0,0
"1556",6351,0.162182403085571,14.0645814670019,0,0.281027620711152,0.281027620711152,0,0,0
"548",2257,0.161330058378949,18.2855275908467,0,0.95000523372118,0.95000523372118,0,0,1.95000523372118
"1674",6801,0.161129338728984,13.325175651328,0,0.147076741146052,0.147076741146052,0,0,0
"60",216,0.160406249163124,13.9651487509578,0,0.240097130146231,0.240097130146231,0,0,0
"517",2139,0.159510869040192,14.5153648115485,0,0.315358455525525,0.315358455525525,0,0,0
"822",3470,0.15876349922208,16.0988711542807,0,0.555913117979006,0.555913117979006,0,0,0
"1989",7924,0.15858598330011,12.7673322473769,0,0.0247199385694636,0.0247199385694636,0,0,0
"1020",4205,0.158442610471184,13.3623190936985,0,0.117160719154545,0.117160719154545,0,0,0
"93",350,0.158177177484819,13.2585997002514,0,0.097207877986826,0.097207877986826,0,0,0
"91",344,0.157989965746797,14.9832225889072,0,0.367198823598082,0.367198823598082,0,0,0
"909",3794,0.157444891137136,12.6607519656088,0,-0.00662928506043747,0,0,0,0
"1754",7111,0.15717761581236,11.9490063205401,0,-0.121883675210684,0,0,0,0
"1495",6090,0.157128754188586,12.9743845204267,0,0.0386488760583203,0.0386488760583203,0,0,0
"1661",6741,0.155822374537607,15.0571543503796,0,0.346241544655403,0.346241544655403,0,0,0
"1317",5350,0.155415353471736,10.5991494768431,0,-0.352729437556662,0,0,0,0
"1639",6680,0.155146178263331,13.0174611718577,0,0.0196093515050135,0.0196093515050135,0,0,0
"1356",5505,0.15502724733687,12.9164944495477,0,0.00240857975534947,0.00240857975534947,0,0,0
"246",930,0.152908182591627,14.545076630791,0,0.224061233270191,0.224061233270191,0,0,0
"89",335,0.152741764295915,15.8121473063899,0,0.415175276884899,0.415175276884899,0,0,0
"1367",5550,0.152411485309859,14.4648586136963,0,0.204610586110564,0.204610586110564,0,0,0
"1230",5028,0.151920869328292,13.7614423453538,0,0.090650284317324,0.090650284317324,0,0,0
"1281",5207,0.149566044053657,15.12397840898,0,0.262033620984062,0.262033620984062,0,0,0
"812",3431,0.149307786725724,12.6905288528044,0,-0.105205224608844,0,0,0,0
"979",4040,0.148638098409821,14.4255198824417,0,0.144181843899198,0.144181843899198,0,0,0
"970",4006,0.148189582739401,14.3419681352306,0,0.125330273621608,0.125330273621608,0,0,0
"1677",6813,0.147534578105275,14.4486625117401,0,0.13167732785507,0.13167732785507,0,0,0
"338",1316,0.147407581998203,12.9659834085711,0,-0.0887157375137151,0,0,0,0
"1019",4204,0.147041790360061,12.6688515477151,0,-0.137149386618141,0,0,0,0
"177",640,0.14701077242777,13.9428560555241,0,0.0497500385718084,0.0497500385718084,0,0,0
"1171",4791,0.146960320799475,15.0995123774781,0,0.21902918290983,0.21902918290983,0,0,0
"1693",6864,0.145915419104092,11.9185205367335,0,-0.260904080781802,0,0,0,0
"1630",6652,0.145630345122624,11.1645655718103,0,-0.374100462633105,0,0,0,0
"1945",7760,0.145415181911922,13.0293105542133,0,-0.10534043557215,0,0,0,0
"1387",5639,0.145189018442531,11.3132314310496,0,-0.357443033112724,0,0,0,0
"1411",5746,0.144160493138066,15.9960780693789,0,0.306002502756675,0.306002502756675,0,0,0
"505",2079,0.144134462591675,12.8879956020686,0,-0.142395680011976,0,0,0,0
"1924",7690,0.144088915577295,14.106275790732,0,0.0325579815208319,0.0325579815208319,0,0,0
"1169",4781,0.1433316881767,13.6451104816266,0,-0.0442232793108708,0,0,0,0
"188",707,0.143299895344885,12.376317139022,0,-0.226475049223033,0,0,0,0
"569",2343,0.143138586713415,14.0550272314186,0,0.01181673412382,0.01181673412382,0,0,0
"1412",5747,0.14235087942872,15.1087944834405,0,0.150750181825545,0.150750181825545,0,0,0
"1516",6171,0.142021219059359,11.6247697054518,0,-0.349036035147424,0,0,0,0
"178",650,0.140032865671545,17.0035691785654,0,0.381058518718873,0.381058518718873,0,0,0
"1250",5122,0.139640115141908,12.463240488727,0,-0.259631663112873,0,0,0,0
"23",78,0.139601721789818,16.4227812127443,0,0.29264853387657,0.29264853387657,0,0,0
"802",3361,0.138741810772548,14.7350363195879,0,0.0443656207788843,0.0443656207788843,0,0,0
"225",855,0.13715202279773,13.1553190581894,0,-0.195721380619798,0,0,0,0
"1689",6857,0.137145049657501,11.7007458447342,0,-0.395300630094128,0,0,0,0
"1865",7451,0.136929998487064,13.1565668754045,0,-0.1984713176559,0,0,0,0
"22",77,0.136825880652461,10.9067507155852,0,-0.507674228283193,0,0,0,0
"69",264,0.136722696032464,13.9519534016491,0,-0.092451316007232,0,0,0,0
"1574",6447,0.134743603712557,16.9403703157411,0,0.28260654456819,0.28260654456819,0,0,0
"85",313,0.133665113980047,15.3429077715238,0,0.0508115160660778,0.0508115160660778,0,0,0
"1547",6295,0.13339761641818,11.0673280439781,0,-0.52364481881524,0,0,0,0
"264",1007,0.132007484470606,13.3354560790196,0,-0.239619988740369,0,0,0,0
"566",2334,0.131751565877146,11.6421170320768,0,-0.466132850898895,0,0,0,0
"836",3506,0.131409794922024,11.0520396882036,0,-0.547653731103086,0,0,0,0
"653",2739,0.131120102418899,12.4808499975567,0,-0.363509670045448,0,0,0,0
"1359",5519,0.1304486239993,13.531811350228,0,-0.234793829144642,0,0,0,0
"343",1345,0.129722303805252,16.5645090725862,0,0.148786278298888,0.148786278298888,0,0,0
"1708",6915,0.128390244087526,14.8678153003091,0,-0.0911175645450564,0,0,0,0
"886",3694,0.127140362305586,17.0973892910855,0,0.173768268948254,0.173768268948254,0,0,0
"1044",4289,0.126655827813235,18.1588662457549,0,0.299926236505887,0.299926236505887,0,0,1.29992623650589
"1568",6418,0.126048955270264,12.0081232189187,0,-0.486388613498702,0,0,0,0
"1977",7870,0.125226946338234,13.8875289786005,0,-0.260907153826126,0,0,0,0
"1520",6189,0.124878581651733,13.2690361061385,0,-0.342981591179794,0,0,0,0
"233",895,0.124532972249021,15.5399175903622,0,-0.0647678739673421,0,0,0,0
"131",483,0.124407995804269,11.8111206232743,0,-0.530602155055984,0,0,0,0
"1915",7641,0.12315394346251,12.61847925163,0,-0.445984519661904,0,0,0,0
"1365",5546,0.122819019749839,13.295733796329,0,-0.367031008280068,0,0,0,0
"667",2786,0.121450408647431,15.496889537504,0,-0.117896432906034,0,0,0,0
"346",1352,0.120436521963244,17.8737125734393,0,0.152647776915718,0.152647776915718,0,0,1.15264777691572
"962",3983,0.119911208618027,13.5391591913486,0,-0.376503057693526,0,0,0,0
"1129",4586,0.119873149186735,12.3100545363435,0,-0.524354996068044,0,0,0,0
"615",2540,0.119627316193996,17.5050838142887,0,0.094086196454318,0.094086196454318,0,0,1.09408619645432
"579",2382,0.119334661333392,11.602265594009,0,-0.615447564638868,0,0,0,0
"437",1777,0.11825895418748,11.1511948008455,0,-0.681271364911142,0,0,0,0
"1635",6664,0.117471936534015,16.1994766113232,0,-0.0970161116303783,0,0,0,0
"426",1739,0.117020343722753,13.810656354732,0,-0.383872246332437,0,0,0,0
"1064",4348,0.115417400949371,14.4037409750638,0,-0.337557652710179,0,0,0,0
"1304",5290,0.113938731192435,15.0925134677188,0,-0.280378164983381,0,0,0,0
"1541",6277,0.113574659165803,15.3641025428406,0,-0.255027290308435,0,0,0,0
"1939",7741,0.113500775885925,14.7398075458473,0,-0.327020407137116,0,0,0,0
"1480",6031,0.112850017758382,16.1315388648377,0,-0.179555552633041,0,0,0,0
"753",3154,0.112790035830833,15.1819918013878,0,-0.287622600738057,0,0,0,0
"501",2062,0.112736338832863,11.3463217551267,0,-0.720857226107353,0,0,0,0
"1448",5920,0.112525199362373,13.6343433255244,0,-0.465792799120329,0,0,0,0
"2004",7996,0.111780456739696,13.5845840090968,0,-0.481508994844393,0,0,0,0
"690",2905,0.111629919691806,13.6006026712458,0,-0.481765816048672,0,0,0,0
"1937",7734,0.111286766021924,13.8281083924675,0,-0.461114536801669,0,0,0,0
"322",1263,0.110951730567764,13.7810373502566,0,-0.470970056970042,0,0,0,0
"949",3955,0.11059863156043,15.8007586227085,0,-0.252457718711766,0,0,0,0
"1364",5538,0.109105252757588,14.4175694239677,0,-0.426967443847934,0,0,0,0
"1525",6217,0.108675027295434,12.5487348205646,0,-0.636265900851975,0,0,0,0
"993",4096,0.108519066634868,11.8827503232786,0,-0.710495025862638,0,0,0,0
"567",2335,0.107327534768678,14.6307279598312,0,-0.429720036200138,0,0,0,0
"1805",7267,0.106844522281423,11.3859704646345,0,-0.783471424995738,0,0,0,0
"88",331,0.105775797324014,15.0292207819649,0,-0.410272188629025,0,0,0,0
"631",2622,0.105753547347966,13.2499641491288,0,-0.598769288996254,0,0,0,0
"930",3885,0.10436880350241,14.4989022205439,0,-0.48676692314341,0,0,0,0
"620",2576,0.103829559528425,13.0431715777276,0,-0.645733240230874,0,0,0,0
"619",2575,0.1038082665451,16.1131109773006,0,-0.327325880797592,0,0,0,0
"92",347,0.10317247501241,18.4795248905354,0,-0.0934216799900272,0,0,0,0.906578320009973
"541",2244,0.10315571044428,14.9529800982141,0,-0.457514714709554,0,0,0,0
"1346",5477,0.102572805957384,14.1562751368418,0,-0.547951137309381,0,0,0,0
"728",3069,0.101996110416639,15.5167212492039,0,-0.417354786161994,0,0,0,0
"582",2409,0.101830270563946,12.3701097583129,0,-0.740348376405292,0,0,0,0
"1232",5038,0.101317726131118,12.8348373460835,0,-0.699603464832075,0,0,0,0
"195",738,0.101272692746624,14.1578406434362,0,-0.566197354561625,0,0,0,0
"624",2591,0.101155235812775,11.4188360685752,0,-0.844924944775859,0,0,0,0
"1004",4127,0.101069205660681,14.6197663864518,0,-0.522391824376584,0,0,0,0
"1158",4708,0.10039769409089,17.3977707985631,0,-0.253303929502435,0,0,0,0
"1671",6784,0.100232658090757,11.918196006831,0,-0.805407534588684,0,0,0,0
"395",1565,0.100207133854657,12.3363053227118,0,-0.763814201255104,0,0,0,0
"47",171,0.0996532501311596,12.152236633656,0,-0.788990123093238,0,0,0,0
"1278",5201,0.0986692294630724,15.1977645550281,0,-0.500448281794183,0,0,0,0
"1620",6626,0.0986304607867862,11.0516222474484,0,-0.909973405292666,0,0,0,0
"1859",7437,0.0979048601854668,12.111927383736,0,-0.814183442918796,0,0,0,0
"1379",5600,0.0969745800025452,13.2495878802886,0,-0.7151267801022,0,0,0,0
"268",1015,0.0968470719398135,15.7015320924562,0,-0.479352591876603,0,0,0,0
"118",424,0.09576588413441,13.2569750499828,0,-0.730434063390586,0,0,0,0
"237",905,0.0954133460635046,12.1804125868012,0,-0.837826078659273,0,0,0,0
"1362",5530,0.0952076429298997,10.7219113751899,0,-0.979192090264889,0,0,0,0
"813",3435,0.0945429981991378,15.9738628901251,0,-0.489783109545624,0,0,0,0
"1022",4211,0.0942589354773389,15.7989922010694,0,-0.510803813512421,0,0,0,0
"1916",7645,0.0942554433848389,15.237295611894,0,-0.563801946115071,0,0,0,0
"740",3106,0.0940611170924684,13.980160622363,0,-0.685010474728398,0,0,0,0
"1894",7559,0.0936246902819651,12.6860629567349,0,-0.812271284778189,0,0,0,0
"1957",7804,0.0934751726290199,12.2145809457406,0,-0.858239937505761,0,0,0,0
"1558",6358,0.0930742052086087,14.933044196254,0,-0.610118780088633,0,0,0,0
"1271",5177,0.0927058378538846,15.7038245192461,0,-0.544163790432914,0,0,0,0
"1147",4647,0.092082336401605,15.7158297189206,0,-0.55284968099201,0,0,0,0
"1899",7573,0.0912582176416064,12.6536813525809,0,-0.845247593158638,0,0,0,0
"1975",7864,0.0909825707404144,12.6778127557049,0,-0.846540004120349,0,0,0,0
"1691",6861,0.0909780363813295,12.8463784776516,0,-0.831261711491884,0,0,0,0
"534",2207,0.0903472024887151,11.1032441674377,0,-0.996852950922865,0,0,0,0
"1624",6642,0.0902062549617082,11.3928530326021,0,-0.972293394599827,0,0,0,0
"1763",7147,0.0900602071001322,12.9702284589986,0,-0.831898538846558,0,0,0,0
"41",146,0.0894867864242668,17.111043481342,0,-0.468787706488811,0,0,0,0
"1879",7514,0.0893149355947913,13.4245769256871,0,-0.800984776494937,0,0,0,0
"1628",6650,0.0887838992474758,14.5080651796284,0,-0.71191740281606,0,0,0,0
"1537",6262,0.0876970524587047,12.7896852725161,0,-0.878382299725833,0,0,0,0
"1909",7614,0.0874985777668003,16.6752511679225,0,-0.540939238902605,0,0,0,0
